@relation 'electricity-weka.filters.unsupervised.attribute.Remove-R1,4'

@attribute day {1,2,3,4,5,6,7}
@attribute period numeric
@attribute nswdemand numeric
@attribute vicprice numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {UP,DOWN}

@data
4,19,7593,?,?,0,UP
4,20,7571,?,?,0,UP
4,21,7524,?,?,0,UP
4,22,7465,?,?,0,UP
4,23,7422,?,?,0,UP
4,24,7388,?,?,0,UP
4,25,7386,?,?,0,UP
4,26,7354,?,?,0,UP
4,27,7298,?,?,0,UP
4,28,7262,?,?,0,UP
4,29,7222,?,?,0,UP
4,30,7219,?,?,0,UP
4,31,7148,?,?,0,UP
4,32,7207,?,?,0,UP
4,33,7203,?,?,0,DOWN
4,34,7310,?,?,0,UP
4,35,7285,?,?,0,DOWN
4,36,7264,?,?,0,UP
4,37,7140,?,?,0,DOWN
4,38,7163,?,?,0,UP
4,39,7175,?,?,0,UP
4,40,7072,?,?,0,DOWN
4,41,6861,?,?,0,UP
4,42,6619,?,?,0,DOWN
4,43,6762,?,?,0,UP
4,44,6898,?,?,0,UP
4,45,7050,?,?,0,UP
4,46,7095,?,?,0,UP
4,47,7053,?,?,0,UP
4,48,6931,?,?,0,UP
5,1,6798,?,?,0,UP
5,2,6376,?,?,0,DOWN
5,3,6015,?,?,0,DOWN
5,4,5702,?,?,0,DOWN
5,5,5448,?,?,0,DOWN
5,6,5301,?,?,0,DOWN
5,7,5230,?,?,0,DOWN
5,8,5216,?,?,0,DOWN
5,9,5398,?,?,0,UP
5,10,5629,?,?,0,UP
5,11,6179,?,?,0,UP
5,12,6837,?,?,0,UP
5,13,6952,?,?,0,UP
5,14,7406,?,?,0,UP
5,15,7548,?,?,0,UP
5,16,7565,?,?,0,UP
5,17,7912,?,?,0,UP
5,18,8021,?,?,0,UP
5,19,7885,?,?,0,UP
5,20,7859,?,?,0,UP
5,21,7822,?,?,0,UP
5,22,7819,?,?,0,UP
5,23,7799,?,?,0,UP
5,24,7724,?,?,0,UP
5,25,7734,?,?,0,UP
5,26,7620,?,?,0,UP
5,27,7538,?,?,0,UP
5,28,7483,?,?,0,UP
5,29,7399,?,?,0,UP
5,30,7486,?,?,0,UP
5,31,7545,?,?,0,UP
5,32,7645,?,?,0,UP
5,33,7694,?,?,0,UP
5,34,7811,?,?,0,UP
5,35,7676,?,?,0,UP
5,36,7650,?,?,0,UP
5,37,7564,?,?,0,UP
5,38,7556,?,?,0,UP
5,39,7540,?,?,0,UP
5,40,7445,?,?,0,UP
5,41,7202,?,?,0,UP
5,42,6945,?,?,0,UP
5,43,7097,?,?,0,UP
5,44,7127,?,?,0,UP
5,45,7271,?,?,0,UP
5,46,7300,?,?,0,DOWN
5,47,7292,?,?,0,DOWN
5,48,7157,?,?,0,UP
6,1,6940,?,?,0,UP
6,2,6522,?,?,0,DOWN
6,3,6112,?,?,0,DOWN
6,4,5787,?,?,0,DOWN
6,5,5500,?,?,0,DOWN
6,6,5267,?,?,0,DOWN
6,7,5112,?,?,0,DOWN
6,8,5051,?,?,0,DOWN
6,9,5063,?,?,0,DOWN
6,10,5121,?,?,0,DOWN
6,11,5314,?,?,0,DOWN
6,12,5574,?,?,0,DOWN
6,13,5881,?,?,0,DOWN
6,14,6339,?,?,0,UP
6,15,6742,?,?,0,UP
6,16,7058,?,?,0,UP
6,17,7313,?,?,0,UP
6,18,7426,?,?,0,UP
6,19,7371,?,?,0,UP
6,20,7226,?,?,0,UP
6,21,7101,?,?,0,UP
6,22,6992,?,?,0,UP
6,23,6903,?,?,0,DOWN
6,24,6811,?,?,0,DOWN
6,25,6679,?,?,0,DOWN
6,26,6524,?,?,0,DOWN
6,27,6423,?,?,0,DOWN
6,28,6376,?,?,0,DOWN
6,29,6288,?,?,0,DOWN
6,30,6270,?,?,0,DOWN
6,31,6282,?,?,0,DOWN
6,32,6352,?,?,0,DOWN
6,33,6295,?,?,0,DOWN
6,34,6427,?,?,0,DOWN
6,35,6528,?,?,0,DOWN
6,36,6582,?,?,0,DOWN
6,37,6517,?,?,0,DOWN
6,38,6472,?,?,0,DOWN
6,39,6629,?,?,0,DOWN
6,40,6702,?,?,0,DOWN
6,41,6544,?,?,0,DOWN
6,42,6298,?,?,0,DOWN
6,43,6407,?,?,0,DOWN
6,44,6398,?,?,0,DOWN
6,45,6470,?,?,0,DOWN
6,46,6354,?,?,0,DOWN
6,47,6264,?,?,0,DOWN
6,48,6007,?,?,0,DOWN
7,1,5901,?,?,0,DOWN
7,2,5569,?,?,0,DOWN
7,3,5306,?,?,0,DOWN
7,4,5091,?,?,0,DOWN
7,5,4942,?,?,0,DOWN
7,6,4764,?,?,0,DOWN
7,7,4685,?,?,0,DOWN
7,8,4641,?,?,0,DOWN
7,9,4673,?,?,0,DOWN
7,10,4670,?,?,0,DOWN
7,11,4778,?,?,0,DOWN
7,12,4951,?,?,0,DOWN
7,13,5108,?,?,0,DOWN
7,14,5467,?,?,0,DOWN
7,15,5818,?,?,0,UP
7,16,6119,?,?,0,UP
7,17,6420,?,?,0,UP
7,18,6615,?,?,0,UP
7,19,6650,?,?,0,UP
7,20,6521,?,?,0,UP
7,21,6486,?,?,0,UP
7,22,6413,?,?,0,UP
7,23,6302,?,?,0,UP
7,24,6210,?,?,0,UP
7,25,6059,?,?,0,UP
7,26,5926,?,?,0,DOWN
7,27,5825,?,?,0,DOWN
7,28,5776,?,?,0,DOWN
7,29,5747,?,?,0,DOWN
7,30,5759,?,?,0,DOWN
7,31,5774,?,?,0,UP
7,32,5800,?,?,0,UP
7,33,5764,?,?,0,DOWN
7,34,5888,?,?,0,DOWN
7,35,6014,?,?,0,DOWN
7,36,6066,?,?,0,DOWN
7,37,6069,?,?,0,DOWN
7,38,6224,?,?,0,DOWN
7,39,6478,?,?,0,UP
7,40,6537,?,?,0,UP
7,41,6352,?,?,0,UP
7,42,6092,?,?,0,UP
7,43,6235,?,?,0,UP
7,44,6232,?,?,0,UP
7,45,6290,?,?,0,UP
7,46,6181,?,?,0,UP
7,47,6273,?,?,0,DOWN
7,48,5947,?,?,0,UP
1,1,5827,?,?,0,DOWN
1,2,5516,?,?,0,DOWN
1,3,5332,?,?,0,DOWN
1,4,5179,?,?,0,DOWN
1,5,5042,?,?,0,DOWN
1,6,4931,?,?,0,DOWN
1,7,4901,?,?,0,DOWN
1,8,4914,?,?,0,DOWN
1,9,5097,?,?,0,DOWN
1,10,5333,?,?,0,DOWN
1,11,5992,?,?,0,UP
1,12,6675,?,?,0,UP
1,13,6753,?,?,0,UP
1,14,7110,?,?,0,UP
1,15,7254,?,?,0,UP
1,16,7294,?,?,0,UP
1,17,7594,?,?,0,DOWN
1,18,7734,?,?,0,DOWN
1,19,7755,?,?,0,UP
1,20,7673,?,?,0,UP
1,21,7624,?,?,0,UP
1,22,7618,?,?,0,UP
1,23,7605,?,?,0,DOWN
1,24,7583,?,?,0,DOWN
1,25,7647,?,?,0,UP
1,26,7616,?,?,0,UP
1,27,7638,?,?,0,UP
1,28,7616,?,?,0,UP
1,29,7589,?,?,0,UP
1,30,7611,?,?,0,UP
1,31,7697,?,?,0,UP
1,32,7700,?,?,0,UP
1,33,7615,?,?,0,UP
1,34,7561,?,?,0,UP
1,35,7358,?,?,0,UP
1,36,7206,?,?,0,DOWN
1,37,6990,?,?,0,DOWN
1,38,6936,?,?,0,DOWN
1,39,7032,?,?,0,DOWN
1,40,7099,?,?,0,DOWN
1,41,6899,?,?,0,UP
1,42,6618,?,?,0,DOWN
1,43,6815,?,?,0,UP
1,44,6904,?,?,0,UP
1,45,7003,?,?,0,UP
1,46,6978,?,?,0,DOWN
1,47,6957,?,?,0,UP
1,48,6833,?,?,0,DOWN
2,1,6679,?,?,0,DOWN
2,2,6206,?,?,0,DOWN
2,3,5849,?,?,0,DOWN
2,4,5597,?,?,0,DOWN
2,5,5340,?,?,0,DOWN
2,6,5172,?,?,0,DOWN
2,7,5059,?,?,0,DOWN
2,8,5107,?,?,0,DOWN
2,9,5245,?,?,0,DOWN
2,10,5479,?,?,0,UP
2,11,6045,?,?,0,UP
2,12,6730,?,?,0,UP
2,13,6808,?,?,0,UP
2,14,7205,?,?,0,UP
2,15,7382,?,?,0,DOWN
2,16,7508,?,?,0,DOWN
2,17,7915,?,?,0,UP
2,18,8059,?,?,0,UP
2,19,8043,?,?,0,UP
2,20,8111,?,?,0,UP
2,21,8178,?,?,0,UP
2,22,8195,?,?,0,UP
2,23,8164,?,?,0,UP
2,24,8199,?,?,0,UP
2,25,8271,?,?,0,UP
2,26,8332,?,?,0,UP
2,27,8319,?,?,0,UP
2,28,8332,?,?,0,UP
2,29,8334,?,?,0,UP
2,30,8362,?,?,0,UP
2,31,8384,?,?,0,UP
2,32,8313,?,?,0,UP
2,33,8088,?,?,0,UP
2,34,7925,?,?,0,UP
2,35,7655,?,?,0,DOWN
2,36,7462,?,?,0,DOWN
2,37,7247,?,?,0,DOWN
2,38,7097,?,?,0,DOWN
2,39,7236,?,?,0,DOWN
2,40,7149,?,?,0,DOWN
2,41,6952,?,?,0,DOWN
2,42,6727,?,?,0,DOWN
2,43,6886,?,?,0,UP
2,44,6918,?,?,0,UP
2,45,7059,?,?,0,DOWN
2,46,7046,?,?,0,DOWN
2,47,7058,?,?,0,DOWN
2,48,6883,?,?,0,UP
3,1,6699,?,?,0,DOWN
3,2,6319,?,?,0,DOWN
3,3,5918,?,?,0,DOWN
3,4,5673,?,?,0,DOWN
3,5,5402,?,?,0,DOWN
3,6,5259,?,?,0,DOWN
3,7,5177,?,?,0,DOWN
3,8,5163,?,?,0,DOWN
3,9,5363,?,?,0,DOWN
3,10,5654,?,?,0,DOWN
3,11,6195,?,?,0,DOWN
3,12,6793,?,?,0,DOWN
3,13,6856,?,?,0,DOWN
3,14,7236,?,?,0,DOWN
3,15,7359,?,?,0,DOWN
3,16,7449,?,?,0,DOWN
3,17,7775,?,?,0,DOWN
3,18,7912,?,?,0,DOWN
3,19,7852,?,?,0,UP
3,20,7890,?,?,0,DOWN
3,21,7940,?,?,0,UP
3,22,7964,?,?,0,UP
3,23,7945,?,?,0,UP
3,24,7929,?,?,0,UP
3,25,7987,?,?,0,UP
3,26,7991,?,?,0,UP
3,27,8001,?,?,0,UP
3,28,7977,?,?,0,UP
3,29,7998,?,?,0,UP
3,30,8065,?,?,0,UP
3,31,8082,?,?,0,UP
3,32,8070,?,?,0,UP
3,33,7964,?,?,0,UP
3,34,7842,?,?,0,UP
3,35,7622,?,?,0,DOWN
3,36,7476,?,?,0,DOWN
3,37,7219,?,?,0,DOWN
3,38,7186,?,?,0,DOWN
3,39,7351,?,?,0,DOWN
3,40,7310,?,?,0,DOWN
3,41,7082,?,?,0,DOWN
3,42,6857,?,?,0,DOWN
3,43,7048,?,?,0,UP
3,44,7123,?,?,0,UP
3,45,7241,?,?,0,UP
3,46,7178,?,?,0,UP
3,47,7087,?,?,0,DOWN
3,48,6969,?,?,0,DOWN
4,1,6772,?,?,0,DOWN
4,2,6313,?,?,0,DOWN
4,3,5923,?,?,0,DOWN
4,4,5641,?,?,0,DOWN
4,5,5466,?,?,0,DOWN
4,6,5319,?,?,0,DOWN
4,7,5271,?,?,0,DOWN
4,8,5265,?,?,0,DOWN
4,9,5389,?,?,0,UP
4,10,5625,?,?,0,UP
4,11,6190,?,?,0,UP
4,12,6796,?,?,0,UP
4,13,6880,?,?,0,UP
4,14,7338,?,?,0,UP
4,15,7501,?,?,0,DOWN
4,16,7611,?,?,0,DOWN
4,17,7946,?,?,0,UP
4,18,8085,?,?,0,UP
4,19,8026,?,?,0,UP
4,20,7978,?,?,0,UP
4,21,7973,?,?,0,UP
4,22,7979,?,?,0,UP
4,23,7931,?,?,0,UP
4,24,7906,?,?,0,UP
4,25,7920,?,?,0,UP
4,26,7904,?,?,0,UP
4,27,7858,?,?,0,UP
4,28,7718,?,?,0,UP
4,29,7677,?,?,0,DOWN
4,30,7695,?,?,0,UP
4,31,7682,?,?,0,DOWN
4,32,7671,?,?,0,UP
4,33,7575,?,?,0,DOWN
4,34,7546,?,?,0,DOWN
4,35,7360,?,?,0,DOWN
4,36,7231,?,?,0,DOWN
4,37,7142,?,?,0,DOWN
4,38,7140,?,?,0,DOWN
4,39,7267,?,?,0,DOWN
4,40,7186,?,?,0,DOWN
4,41,6930,?,?,0,DOWN
4,42,6728,?,?,0,DOWN
4,43,6864,?,?,0,DOWN
4,44,6949,?,?,0,DOWN
4,45,7099,?,?,0,UP
4,46,7061,?,?,0,UP
4,47,6982,?,?,0,UP
4,48,6829,?,?,0,UP
5,1,6610,?,?,0,DOWN
5,2,6144,?,?,0,DOWN
5,3,5770,?,?,0,DOWN
5,4,5507,?,?,0,DOWN
5,5,5311,?,?,0,DOWN
5,6,5196,?,?,0,DOWN
5,7,5118,?,?,0,DOWN
5,8,5107,?,?,0,DOWN
5,9,5290,?,?,0,DOWN
5,10,5494,?,?,0,UP
5,11,5830,?,?,0,DOWN
5,12,6480,?,?,0,DOWN
5,13,6723,?,?,0,DOWN
5,14,7190,?,?,0,UP
5,15,7346,?,?,0,DOWN
5,16,7394,?,?,0,DOWN
5,17,7654,?,?,0,DOWN
5,18,7771,?,?,0,DOWN
5,19,7772,?,?,0,UP
5,20,7763,?,?,0,UP
5,21,7797,?,?,0,UP
5,22,7845,?,?,0,UP
5,23,7820,?,?,0,UP
5,24,7785,?,?,0,UP
5,25,7811,?,?,0,UP
5,26,7789,?,?,0,UP
5,27,7799,?,?,0,UP
5,28,7822,?,?,0,UP
5,29,7817,?,?,0,UP
5,30,7863,?,?,0,UP
5,31,7885,?,?,0,UP
5,32,7857,?,?,0,UP
5,33,7751,?,?,0,UP
5,34,7606,?,?,0,UP
5,35,7297,?,?,0,DOWN
5,36,7109,?,?,0,DOWN
5,37,6896,?,?,0,DOWN
5,38,6787,?,?,0,DOWN
5,39,6965,?,?,0,DOWN
5,40,6956,?,?,0,DOWN
5,41,6792,?,?,0,DOWN
5,42,6538,?,?,0,DOWN
5,43,6768,?,?,0,DOWN
5,44,6871,?,?,0,UP
5,45,7050,?,?,0,UP
5,46,7011,?,?,0,UP
5,47,6931,?,?,0,UP
5,48,6737,?,?,0,DOWN
6,1,6534,?,?,0,DOWN
6,2,6053,?,?,0,DOWN
6,3,5662,?,?,0,DOWN
6,4,5392,?,?,0,DOWN
6,5,5187,?,?,0,DOWN
6,6,5034,?,?,0,DOWN
6,7,4953,?,?,0,DOWN
6,8,4913,?,?,0,DOWN
6,9,4967,?,?,0,DOWN
6,10,4985,?,?,0,DOWN
6,11,5168,?,?,0,UP
6,12,5423,?,?,0,UP
6,13,5700,?,?,0,UP
6,14,6057,?,?,0,UP
6,15,6439,?,?,0,UP
6,16,6684,?,?,0,UP
6,17,6960,?,?,0,UP
6,18,7043,?,?,0,UP
6,19,7022,?,?,0,UP
6,20,6924,?,?,0,UP
6,21,6834,?,?,0,UP
6,22,6799,?,?,0,UP
6,23,6743,?,?,0,UP
6,24,6648,?,?,0,UP
6,25,6549,?,?,0,UP
6,26,6512,?,?,0,UP
6,27,6450,?,?,0,UP
6,28,6388,?,?,0,UP
6,29,6369,?,?,0,DOWN
6,30,6377,?,?,0,UP
6,31,6356,?,?,0,UP
6,32,6393,?,?,0,UP
6,33,6343,?,?,0,UP
6,34,6392,?,?,0,UP
6,35,6462,?,?,0,UP
6,36,6479,?,?,0,UP
6,37,6402,?,?,0,UP
6,38,6325,?,?,0,UP
6,39,6471,?,?,0,UP
6,40,6523,?,?,0,UP
6,41,6385,?,?,0,UP
6,42,6180,?,?,0,UP
6,43,6297,?,?,0,UP
6,44,6322,?,?,0,UP
6,45,6398,?,?,0,UP
6,46,6257,?,?,0,UP
6,47,6134,?,?,0,DOWN
6,48,5820,?,?,0,DOWN
7,1,5758,?,?,0,DOWN
7,2,5438,?,?,0,DOWN
7,3,5162,?,?,0,DOWN
7,4,4972,?,?,0,DOWN
7,5,4831,?,?,0,DOWN
7,6,4724,?,?,0,DOWN
7,7,4647,?,?,0,DOWN
7,8,4620,?,?,0,DOWN
7,9,4654,?,?,0,DOWN
7,10,4655,?,?,0,DOWN
7,11,4774,?,?,0,DOWN
7,12,4939,?,?,0,UP
7,13,5112,?,?,0,UP
7,14,5386,?,?,0,UP
7,15,5722,?,?,0,UP
7,16,5961,?,?,0,UP
7,17,6281,?,?,0,UP
7,18,6419,?,?,0,UP
7,19,6443,?,?,0,UP
7,20,6429,?,?,0,UP
7,21,6359,?,?,0,UP
7,22,6361,?,?,0,UP
7,23,6350,?,?,0,UP
7,24,6284,?,?,0,UP
7,25,6251,?,?,0,UP
7,26,6189,?,?,0,UP
7,27,6155,?,?,0,UP
7,28,6121,?,?,0,UP
7,29,6112,?,?,0,UP
7,30,6138,?,?,0,UP
7,31,6133,?,?,0,UP
7,32,6211,?,?,0,UP
7,33,6173,?,?,0,UP
7,34,6290,?,?,0,UP
7,35,6408,?,?,0,UP
7,36,6475,?,?,0,UP
7,37,6490,?,?,0,UP
7,38,6629,?,?,0,UP
7,39,6666,?,?,0,UP
7,40,6607,?,?,0,UP
7,41,6459,?,?,0,UP
7,42,6195,?,?,0,UP
7,43,6243,?,?,0,UP
7,44,6246,?,?,0,UP
7,45,6251,?,?,0,DOWN
7,46,6065,?,?,0,DOWN
7,47,6022,?,?,0,DOWN
7,48,5817,?,?,0,DOWN
1,1,5722,?,?,0,DOWN
1,2,5480,?,?,0,DOWN
1,3,5280,?,?,0,DOWN
1,4,5090,?,?,0,DOWN
1,5,4970,?,?,0,DOWN
1,6,4921,?,?,0,DOWN
1,7,4897,?,?,0,DOWN
1,8,4953,?,?,0,DOWN
1,9,5158,?,?,0,DOWN
1,10,5407,?,?,0,DOWN
1,11,5976,?,?,0,UP
1,12,6597,?,?,0,UP
1,13,6816,?,?,0,UP
1,14,7280,?,?,0,UP
1,15,7483,?,?,0,DOWN
1,16,7644,?,?,0,UP
1,17,8015,?,?,0,UP
1,18,8199,?,?,0,UP
1,19,8136,?,?,0,UP
1,20,8177,?,?,0,UP
1,21,8290,?,?,0,UP
1,22,8409,?,?,0,UP
1,23,8379,?,?,0,UP
1,24,8366,?,?,0,UP
1,25,8332,?,?,0,UP
1,26,8275,?,?,0,UP
1,27,8222,?,?,0,UP
1,28,8180,?,?,0,UP
1,29,8174,?,?,0,UP
1,30,8227,?,?,0,UP
1,31,8236,?,?,0,UP
1,32,8256,?,?,0,UP
1,33,8158,?,?,0,UP
1,34,8021,?,?,0,UP
1,35,7765,?,?,0,UP
1,36,7579,?,?,0,UP
1,37,7404,?,?,0,UP
1,38,7306,?,?,0,UP
1,39,7408,?,?,0,UP
1,40,7396,?,?,0,UP
1,41,7193,?,?,0,UP
1,42,6854,?,?,0,DOWN
1,43,6978,?,?,0,UP
1,44,7013,?,?,0,DOWN
1,45,7122,?,?,0,UP
1,46,7114,?,?,0,DOWN
1,47,7032,?,?,0,DOWN
1,48,6889,?,?,0,UP
2,1,6671,?,?,0,DOWN
2,2,6252,?,?,0,DOWN
2,3,5909,?,?,0,DOWN
2,4,5647,?,?,0,DOWN
2,5,5404,?,?,0,DOWN
2,6,5318,?,?,0,DOWN
2,7,5230,?,?,0,DOWN
2,8,5229,?,?,0,DOWN
2,9,5401,?,?,0,DOWN
2,10,5666,?,?,0,UP
2,11,6094,?,?,0,UP
2,12,6678,?,?,0,UP
2,13,6823,?,?,0,UP
2,14,7266,?,?,0,UP
2,15,7451,?,?,0,UP
2,16,7578,?,?,0,UP
2,17,7924,?,?,0,UP
2,18,7975,?,?,0,UP
2,19,7935,?,?,0,UP
2,20,7891,?,?,0,UP
2,21,7876,?,?,0,UP
2,22,7929,?,?,0,UP
2,23,7892,?,?,0,UP
2,24,7885,?,?,0,UP
2,25,7915,?,?,0,UP
2,26,7926,?,?,0,UP
2,27,7921,?,?,0,UP
2,28,7893,?,?,0,UP
2,29,7869,?,?,0,UP
2,30,7876,?,?,0,UP
2,31,7884,?,?,0,UP
2,32,7897,?,?,0,UP
2,33,7809,?,?,0,UP
2,34,7770,?,?,0,UP
2,35,7521,?,?,0,UP
2,36,7409,?,?,0,DOWN
2,37,7272,?,?,0,UP
2,38,7179,?,?,0,UP
2,39,7170,?,?,0,UP
2,40,7128,?,?,0,DOWN
2,41,6926,?,?,0,DOWN
2,42,6685,?,?,0,DOWN
2,43,6884,?,?,0,DOWN
2,44,6921,?,?,0,DOWN
2,45,7050,?,?,0,UP
2,46,7035,?,?,0,UP
2,47,7017,?,?,0,UP
2,48,6846,?,?,0,DOWN
3,1,6659,?,?,0,DOWN
3,2,6239,?,?,0,DOWN
3,3,5884,?,?,0,DOWN
3,4,5599,?,?,0,DOWN
3,5,5389,?,?,0,DOWN
3,6,5312,?,?,0,DOWN
3,7,5232,?,?,0,DOWN
3,8,5309,?,?,0,DOWN
3,9,5518,?,?,0,DOWN
3,10,5711,?,?,0,UP
3,11,6213,?,?,0,UP
3,12,6813,?,?,0,UP
3,13,6968,?,?,0,UP
3,14,7381,?,?,0,UP
3,15,7580,?,?,0,UP
3,16,7731,?,?,0,UP
3,17,8050,?,?,0,UP
3,18,8133,?,?,0,UP
3,19,8116,?,?,0,UP
3,20,8051,?,?,0,UP
3,21,8091,?,?,0,UP
3,22,8069,?,?,0,UP
3,23,8107,?,?,0,UP
3,24,8086,?,?,0,UP
3,25,8103,?,?,0,UP
3,26,8149,?,?,0,UP
3,27,8133,?,?,0,UP
3,28,8132,?,?,0,UP
3,29,8094,?,?,0,UP
3,30,8117,?,?,0,UP
3,31,8146,?,?,0,UP
3,32,8077,?,?,0,UP
3,33,7961,?,?,0,UP
3,34,7837,?,?,0,UP
3,35,7577,?,?,0,UP
3,36,7390,?,?,0,DOWN
3,37,7221,?,?,0,DOWN
3,38,7120,?,?,0,DOWN
3,39,7193,?,?,0,DOWN
3,40,7248,?,?,0,UP
3,41,7043,?,?,0,UP
3,42,6846,?,?,0,UP
3,43,7028,?,?,0,UP
3,44,7093,?,?,0,UP
3,45,7208,?,?,0,UP
3,46,7179,?,?,0,UP
3,47,7110,?,?,0,UP
3,48,6911,?,?,0,UP
4,1,6670,?,?,0,DOWN
4,2,6250,?,?,0,DOWN
4,3,5932,?,?,0,DOWN
4,4,5676,?,?,0,DOWN
4,5,5441,?,?,0,DOWN
4,6,5319,?,?,0,DOWN
4,7,5293,?,?,0,DOWN
4,8,5287,?,?,0,DOWN
4,9,5496,?,?,0,DOWN
4,10,5689,?,?,0,DOWN
4,11,6163,?,?,0,UP
4,12,6801,?,?,0,UP
4,13,6944,?,?,0,UP
4,14,7313,?,?,0,UP
4,15,7439,?,?,0,DOWN
4,16,7588,?,?,0,DOWN
4,17,7887,?,?,0,DOWN
4,18,7973,?,?,0,DOWN
4,19,7924,?,?,0,DOWN
4,20,7849,?,?,0,DOWN
4,21,7826,?,?,0,DOWN
4,22,7857,?,?,0,DOWN
4,23,7866,?,?,0,DOWN
4,24,7900,?,?,0,DOWN
4,25,7998,?,?,0,UP
4,26,7952,?,?,0,UP
4,27,8002,?,?,0,UP
4,28,7966,?,?,0,UP
4,29,7905,?,?,0,UP
4,30,7938,?,?,0,UP
4,31,7883,?,?,0,UP
4,32,7759,?,?,0,DOWN
4,33,7735,?,?,0,DOWN
4,34,7741,?,?,0,DOWN
4,35,7539,?,?,0,DOWN
4,36,7371,?,?,0,DOWN
4,37,7205,?,?,0,DOWN
4,38,7148,?,?,0,DOWN
4,39,7247,?,?,0,DOWN
4,40,7269,?,?,0,DOWN
4,41,7040,?,?,0,UP
4,42,6832,?,?,0,DOWN
4,43,7020,?,?,0,UP
4,44,7056,?,?,0,UP
4,45,7226,?,?,0,UP
4,46,7189,?,?,0,UP
4,47,7068,?,?,0,DOWN
4,48,6927,?,?,0,UP
5,1,6719,?,?,0,DOWN
5,2,6285,?,?,0,DOWN
5,3,5916,?,?,0,DOWN
5,4,5651,?,?,0,DOWN
5,5,5396,?,?,0,DOWN
5,6,5296,?,?,0,DOWN
5,7,5257,?,?,0,DOWN
5,8,5256,?,?,0,DOWN
5,9,5474,?,?,0,DOWN
5,10,5688,?,?,0,DOWN
5,11,6204,?,?,0,UP
5,12,6796,?,?,0,UP
5,13,6914,?,?,0,UP
5,14,7317,?,?,0,DOWN
5,15,7487,?,?,0,DOWN
5,16,7646,?,?,0,DOWN
5,17,8016,?,?,0,DOWN
5,18,8183,?,?,0,DOWN
5,19,8212,?,?,0,DOWN
5,20,8201,?,?,0,UP
5,21,8208,?,?,0,UP
5,22,8249,?,?,0,UP
5,23,8241,?,?,0,UP
5,24,8207,?,?,0,UP
5,25,8267,?,?,0,UP
5,26,8261,?,?,0,UP
5,27,8246,?,?,0,UP
5,28,8245,?,?,0,UP
5,29,8213,?,?,0,UP
5,30,8217,?,?,0,UP
5,31,8232,?,?,0,UP
5,32,8196,?,?,0,UP
5,33,8048,?,?,0,UP
5,34,7895,?,?,0,DOWN
5,35,7551,?,?,0,DOWN
5,36,7383,?,?,0,DOWN
5,37,7239,?,?,0,DOWN
5,38,7217,?,?,0,DOWN
5,39,7203,?,?,0,DOWN
5,40,7132,?,?,0,DOWN
5,41,6983,?,?,0,DOWN
5,42,6788,?,?,0,DOWN
5,43,6998,?,?,0,UP
5,44,7100,?,?,0,UP
5,45,7259,?,?,0,UP
5,46,7215,?,?,0,UP
5,47,7068,?,?,0,UP
5,48,6871,?,?,0,UP
6,1,6624,?,?,0,DOWN
6,2,6097,?,?,0,DOWN
6,3,5696,?,?,0,DOWN
6,4,5428,?,?,0,DOWN
6,5,5232,?,?,0,DOWN
6,6,5080,?,?,0,DOWN
6,7,4998,?,?,0,DOWN
6,8,4964,?,?,0,DOWN
6,9,4992,?,?,0,DOWN
6,10,5099,?,?,0,DOWN
6,11,5234,?,?,0,DOWN
6,12,5489,?,?,0,DOWN
6,13,5749,?,?,0,DOWN
6,14,6151,?,?,0,UP
6,15,6496,?,?,0,UP
6,16,6808,?,?,0,UP
6,17,7048,?,?,0,UP
6,18,7212,?,?,0,UP
6,19,7199,?,?,0,UP
6,20,7133,?,?,0,UP
6,21,7066,?,?,0,UP
6,22,7026,?,?,0,UP
6,23,6925,?,?,0,DOWN
6,24,6859,?,?,0,DOWN
6,25,6874,?,?,0,UP
6,26,6766,?,?,0,UP
6,27,6648,?,?,0,DOWN
6,28,6578,?,?,0,DOWN
6,29,6509,?,?,0,UP
6,30,6500,?,?,0,DOWN
6,31,6506,?,?,0,DOWN
6,32,6531,?,?,0,UP
6,33,6418,?,?,0,UP
6,34,6518,?,?,0,UP
6,35,6525,?,?,0,UP
6,36,6457,?,?,0,DOWN
6,37,6394,?,?,0,DOWN
6,38,6284,?,?,0,UP
6,39,6317,?,?,0,UP
6,40,6324,?,?,0,DOWN
6,41,6170,?,?,0,DOWN
6,42,6044,?,?,0,DOWN
6,43,6158,?,?,0,DOWN
6,44,6192,?,?,0,UP
6,45,6292,?,?,0,DOWN
6,46,6174,?,?,0,DOWN
6,47,6066,?,?,0,DOWN
6,48,5807,?,?,0,DOWN
7,1,5712,?,?,0,DOWN
7,2,5386,?,?,0,DOWN
7,3,5122,?,?,0,DOWN
7,4,4907,?,?,0,DOWN
7,5,4769,?,?,0,DOWN
7,6,4638,?,?,0,DOWN
7,7,4586,?,?,0,DOWN
7,8,4553,?,?,0,DOWN
7,9,4582,?,?,0,DOWN
7,10,4612,?,?,0,DOWN
7,11,4679,?,?,0,DOWN
7,12,4805,?,?,0,DOWN
7,13,4970,?,?,0,UP
7,14,5256,?,?,0,UP
7,15,5603,?,?,0,UP
7,16,5883,?,?,0,UP
7,17,6259,?,?,0,UP
7,18,6418,?,?,0,UP
7,19,6490,?,?,0,UP
7,20,6415,?,?,0,UP
7,21,6372,?,?,0,UP
7,22,6270,?,?,0,UP
